soil_moisture,temperature,water
86.63,27.26,9.88
28.14,30.92,29.19
53.07,21.76,17.61
53.51,11.09,17.11
56.99,20.05,14.29
51.01,28.44,24.52
80.06,13.88,9.01
49.48,24.46,18.79
29.66,14.14,26.72
21.31,34.32,34.01
73.6,30.98,11.53
83.54,20.54,6.62
10.45,43.24,40.0
80.02,38.33,13.97
80.95,36.02,12.66
58.66,11.44,15.19
61.38,38.38,21.23
59.89,34.77,22.55
67.03,44.86,21.49
12.42,41.65,39.86
70.01,19.36,10.63
47.52,30.6,24.09
34.26,33.5,26.42
64.1,19.41,13.79
15.31,41.74,37.57
18.42,18.25,27.23
54.69,28.1,16.42
77.71,15.57,12.72
80.38,12.95,7.02
32.09,23.45,20.11
76.84,42.23,21.27
71.54,25.69,12.02
32.54,38.38,32.94
11.56,13.45,30.79
31.03,20.3,21.29
75.52,18.38,9.41
58.48,44.14,23.81
20.15,41.43,37.52
49.99,13.7,19.67
29.64,25.52,31.12
13.45,42.81,40.0
28.41,15.69,22.91
40.82,12.17,20.93
61.42,21.39,11.13
37.53,21.56,22.7
47.89,20.21,16.81
34.22,35.47,28.16
43.41,24.64,20.71
52.14,20.55,15.73
14.95,42.66,40.0
21.39,23.62,28.47
19.33,21.36,29.11
79.37,32.52,12.31
89.53,32.62,11.14
74.15,30.16,12.13
86.99,23.86,10.0
14.8,28.14,30.55
10.29,26.88,32.64
28.24,28.76,33.16
26.93,27.64,29.0
37.78,24.95,25.86
35.41,44.05,35.28
36.17,43.21,33.98
13.79,27.07,32.51
86.15,16.76,6.62
82.72,42.57,15.95
28.61,14.14,25.28
73.18,24.35,13.41
11.86,16.61,28.38
27.01,44.14,36.02
31.77,35.24,29.44
45.7,13.16,19.43
79.52,17.61,4.75
74.5,25.36,10.1
44.83,44.05,35.51
69.71,17.75,9.77
42.35,24.83,23.89
24.74,12.32,23.25
77.06,41.77,17.2
15.35,31.1,30.99
64.06,26.05,16.28
19.31,29.06,32.95
13.71,33.77,37.16
34.49,22.47,25.4
30.27,44.38,36.17
65.87,27.94,12.02
62.51,23.17,15.35
59.67,33.4,18.68
55.9,31.29,19.35
58.35,13.32,17.15
34.92,37.54,31.73
29.03,24.06,27.57
31.59,35.33,30.44
89.59,14.46,4.0
26.48,24.49,30.98
19.38,33.31,31.48
28.32,44.72,36.4
71.99,29.56,13.67
72.94,12.56,8.57
69.68,14.26,9.57
20.62,16.9,26.68
60.92,41.23,21.62
19.76,36.64,35.26
31.78,34.06,29.62
74.14,41.41,21.14
88.34,37.02,10.89
21.44,38.93,32.11
68.53,40.2,16.98
76.26,27.46,14.7
60.81,18.61,12.94
71.1,26.01,13.3
28.66,33.78,28.17
38.83,43.54,29.96
22.21,38.49,35.2
85.63,41.04,16.51
78.57,37.55,16.97
23.14,10.5,23.37
87.78,40.17,13.54
56.54,14.45,16.49
80.71,32.13,13.47
14.45,13.08,33.61
63.59,21.64,12.17
84.3,15.87,4.22
22.72,40.0,36.46
72.15,32.04,15.13
59.09,42.06,24.27
36.96,11.79,20.45
74.73,17.02,10.1
36.4,40.01,29.38
54.55,32.22,18.3
65.64,22.67,11.57
84.39,10.3,5.37
34.28,31.94,28.36
63.38,25.01,12.73
53.78,35.89,27.02
69.4,19.58,7.87
42.01,41.51,30.79
81.43,36.29,12.58
34.17,20.69,23.79
89.65,25.04,5.94
12.32,18.71,30.93
27.55,12.87,25.22
32.06,35.34,29.54
40.05,35.7,26.29
73.49,40.25,15.29
87.71,41.92,15.09
81.08,10.32,6.9
29.01,16.61,23.71
47.56,42.92,27.5
89.49,16.25,3.22
34.75,25.37,24.62
89.34,20.06,0.43
22.53,40.8,37.78
27.23,18.64,28.51
70.41,34.92,16.98
64.88,26.02,14.87
20.39,24.13,30.77
40.2,30.49,27.78
20.71,32.76,36.29
71.05,32.0,14.89
78.27,28.73,10.25
54.55,36.54,23.17
43.81,39.53,26.67
68.13,23.27,13.75
45.12,39.72,23.03
87.63,24.24,6.94
49.86,24.03,19.55
86.82,15.75,1.2
13.0,33.7,39.0
40.28,27.4,27.74
31.25,18.77,23.15
42.46,25.82,20.72
52.39,37.11,28.8
15.03,26.02,38.03
15.37,30.49,33.48
50.58,33.5,24.71
69.52,28.23,15.19
33.81,41.55,31.99
89.57,42.42,14.11
80.72,36.45,12.01
15.63,20.57,31.16
40.31,39.94,32.44
22.25,37.39,35.2
57.47,20.93,15.79
50.08,44.91,31.25
83.94,25.55,9.99
22.95,32.03,30.59
84.97,38.34,13.35
13.72,38.14,40.0
57.06,36.91,20.86
59.37,30.75,20.89
76.49,44.9,20.18
86.27,41.54,17.04
37.83,32.21,27.81
27.66,31.27,29.79
22.57,37.43,34.56
74.18,31.62,19.0
16.94,21.88,25.58
45.27,28.19,24.01
43.26,16.21,20.2
64.46,33.16,20.52
16.13,11.89,31.0
71.62,26.8,12.98
42.26,38.92,27.32
72.19,43.88,21.22
50.55,10.95,17.32
72.26,27.44,11.36
52.03,41.52,29.25
89.39,42.56,11.41
24.41,20.83,24.87
22.61,15.28,28.23
51.81,29.25,23.72
86.47,15.85,1.51
17.99,17.76,31.4
87.98,44.1,17.47
69.3,42.81,19.02
73.51,44.92,20.61
16.16,27.96,31.33
44.73,17.85,18.71
37.84,36.7,27.88
80.9,19.13,10.22
48.88,26.79,23.01
88.99,42.26,14.75
80.57,37.51,14.61
24.48,17.94,26.48
39.48,12.61,26.62
38.93,24.48,25.13
67.1,11.79,9.54
72.08,10.08,10.89
41.57,19.27,19.15
67.89,25.54,14.93
62.84,43.01,21.18
40.1,29.11,30.29
67.97,25.62,15.8
34.58,23.58,25.55
14.32,25.76,31.27
32.55,21.55,25.2
39.52,16.96,18.9
25.4,37.37,34.85
22.29,37.14,34.9
33.65,34.26,27.27
22.51,27.62,29.13
22.94,20.26,23.66
49.84,26.14,19.74
23.54,19.71,28.91
34.25,28.98,29.33
75.03,16.57,12.21
85.53,37.04,11.98
79.88,32.29,10.01
25.51,37.61,34.78
33.75,28.34,27.47
72.58,21.71,10.73
25.03,32.62,33.63
61.31,32.44,21.77
37.53,44.64,33.91
10.13,26.95,36.5
60.45,23.54,15.14
20.98,26.25,27.64
31.41,18.18,23.81
44.35,11.36,18.05
25.86,32.39,28.88
50.98,33.2,19.05
15.02,41.33,40.0
69.69,35.61,19.34
52.3,26.39,20.49
59.17,27.7,15.63
16.07,22.97,32.44
64.36,24.31,14.41
83.99,44.46,18.02
54.36,41.19,24.8
40.21,36.42,32.49
32.49,13.07,24.18
55.56,36.9,22.49
44.03,36.36,30.65
40.87,21.38,17.19
62.7,26.53,14.13
30.65,34.56,30.14
51.74,36.22,25.9
59.33,12.5,15.51
20.18,31.97,31.62
80.37,26.78,10.4
86.15,16.39,0.0
77.49,28.88,13.71
67.58,38.38,17.31
43.06,17.89,24.57
39.72,34.2,27.82
37.31,12.75,22.4
40.84,42.99,31.57
56.72,37.92,20.13
25.62,35.4,34.19
81.65,41.05,14.83
83.83,10.48,3.01
75.66,39.0,15.76
12.26,18.21,29.18
22.79,41.09,35.59
34.99,22.92,24.29
88.64,23.84,7.44
12.47,26.97,33.11
84.37,37.71,13.92
54.73,32.86,23.69
62.99,11.7,14.18
85.8,18.55,3.35
63.69,40.14,21.1
14.08,10.29,31.84
46.78,39.17,27.89
55.86,11.78,18.93
89.83,29.99,8.8
83.53,30.73,7.57
30.34,41.95,34.31
83.06,34.51,9.67
69.7,38.4,17.69
32.7,41.77,31.77
67.36,18.83,12.15
86.96,34.08,10.27
18.92,41.89,35.43
70.82,18.5,8.47
44.1,40.53,29.43
70.11,35.27,18.76
81.57,40.77,15.96
26.41,22.55,28.89
83.7,32.04,10.53
26.47,23.72,31.46
83.68,34.24,12.96
79.35,31.88,9.9
54.97,28.3,17.84
65.05,32.7,20.16
88.85,42.78,12.52
63.32,14.44,13.54
60.79,15.33,13.6
68.16,16.66,14.33
77.87,35.65,18.33
46.39,21.07,18.17
60.33,35.92,20.65
51.96,22.58,17.13
84.89,42.49,17.37
51.26,14.79,15.1
29.43,10.0,22.94
21.35,17.92,29.27
19.6,18.99,26.48
68.16,13.15,8.89
75.52,30.11,13.11
83.58,17.87,5.28
19.43,19.49,28.4
16.16,22.26,26.11
74.97,37.34,16.2
27.36,14.2,22.07
54.29,31.82,21.45
23.99,31.76,31.6
11.87,31.41,35.6
12.16,35.97,36.99
68.24,14.44,11.8
58.98,21.53,14.53
19.91,26.01,31.97
68.84,34.53,15.66
87.71,44.33,12.61
84.88,33.7,13.5
80.0,39.32,13.74
79.69,29.69,8.13
42.48,29.11,25.79
59.79,22.47,11.65
14.75,41.83,40.0
48.64,30.55,22.54
82.67,31.8,13.93
34.8,21.95,21.94
14.77,28.33,31.98
54.75,33.52,19.57
55.75,38.77,24.4
76.59,21.69,7.77
22.96,26.15,29.19
28.72,21.37,24.6
85.29,33.75,12.63
29.33,12.73,23.58
31.43,11.86,25.02
84.62,14.45,8.35
19.31,33.23,31.78
47.77,43.85,23.44
46.39,28.59,20.83
64.66,13.4,11.17
18.42,12.7,26.4
87.16,29.03,10.97
18.81,31.71,32.19
72.07,20.85,8.64
83.75,35.3,11.4
23.54,39.0,33.73
63.03,31.0,18.25
75.45,39.31,19.39
67.82,12.8,11.71
59.85,35.6,19.87
77.26,42.05,17.62
74.29,32.46,17.04
31.91,38.58,30.62
61.93,20.78,9.76
10.27,10.54,34.2
75.58,14.36,7.02
22.32,13.0,27.76
30.56,37.72,31.85
19.51,14.13,29.22
85.42,24.23,8.11
55.35,29.84,19.94
68.81,23.41,11.77
79.71,15.41,8.93
35.45,31.2,27.83
77.86,37.22,14.6
47.88,12.4,19.51
25.59,27.25,34.13
83.51,14.18,6.24
32.09,18.82,23.04
11.68,27.29,36.13
14.03,33.32,37.02
10.93,10.14,30.94
10.7,17.92,29.5
70.03,18.25,8.64
29.59,43.67,37.92
72.33,25.48,15.51
47.47,11.6,22.75
20.19,30.2,37.08
72.0,14.1,9.94
11.53,32.88,34.81
16.02,33.99,35.34
10.22,15.22,34.56
23.66,33.9,32.79
63.98,22.53,14.22
16.08,35.38,35.94
10.59,25.21,32.57
66.18,43.95,25.09
24.01,32.86,30.62
26.0,19.22,25.77
39.3,17.45,20.56
15.02,34.05,33.54
84.49,22.42,5.85
52.92,44.56,28.74
87.4,28.87,6.24
66.83,22.88,12.67
15.28,28.28,35.28
22.04,41.41,40.0
89.03,43.28,10.86
62.17,28.28,17.66
32.27,39.29,33.53
58.86,41.15,24.16
42.51,32.23,27.41
16.82,23.03,35.08
41.09,27.45,24.63
50.54,13.98,20.95
49.25,21.95,16.56
16.07,35.47,32.83
10.81,21.15,30.89
86.44,14.54,3.42
24.31,26.31,28.61
48.56,29.16,22.69
73.77,29.61,12.74
55.66,17.01,17.23
15.52,29.1,32.5
31.85,34.92,33.35
65.16,38.67,21.7
34.79,14.84,25.4
51.26,34.59,20.69
67.02,32.96,16.83
36.25,18.23,18.55
62.08,22.21,13.17
83.02,12.05,3.36
27.14,15.68,27.42
68.82,27.79,13.95
36.17,23.7,24.66
66.25,25.04,11.74
56.59,35.6,23.57
48.25,11.75,19.95
75.58,43.53,16.36
56.15,27.27,21.31
29.03,15.45,27.43
53.56,12.03,13.0
13.91,35.97,40.0
62.4,25.7,17.58
12.81,27.21,34.66
50.71,13.98,21.0
57.24,39.68,25.2
59.36,36.88,20.91
12.17,20.47,31.29
26.54,23.97,27.34
32.0,42.33,34.3
23.6,12.31,24.08
26.49,26.47,26.81
20.91,40.36,40.0
63.29,11.07,13.55
57.48,37.72,20.51
60.5,17.11,10.29
66.44,39.38,19.4
65.93,16.64,11.06
43.61,20.51,21.09
75.08,34.99,15.5
31.99,21.52,25.15
37.31,42.97,34.57
55.39,35.19,21.39
31.65,18.39,24.04
36.34,29.01,24.77
16.99,44.56,39.84
79.25,14.38,10.38
32.09,17.13,22.53
23.96,39.14,36.35
53.48,37.56,25.95
52.52,41.11,26.62
72.89,30.52,11.78
83.54,29.51,11.8
83.9,23.04,6.79
76.24,31.31,12.96
15.99,17.75,28.89
36.23,30.58,27.06
38.85,16.19,20.81
84.56,26.43,6.46
88.37,20.49,1.47
61.12,34.2,21.22
25.56,36.67,36.35
53.58,41.9,26.75
48.31,12.57,18.83
34.45,44.71,34.72
72.23,12.98,9.83
35.72,13.14,22.56
47.04,32.91,24.83
23.61,31.94,29.48
29.2,20.4,24.78
76.99,23.04,11.31
47.1,37.42,24.68
82.08,14.47,7.59
54.94,41.29,23.14
56.68,30.38,18.98
86.55,44.24,16.36
27.79,17.19,27.2
43.02,37.93,28.54
31.56,40.66,34.65
79.41,41.09,14.92
89.39,39.14,9.15
14.31,11.04,33.46
55.31,39.83,27.19
69.17,35.51,14.51
58.88,32.89,18.73
36.37,37.29,28.41
49.74,20.28,18.55
16.46,36.89,36.86
66.21,36.39,21.32
38.98,28.46,26.05
38.87,18.39,23.51
36.29,26.8,24.43
43.47,30.91,25.33
79.14,14.89,7.81
57.23,13.31,14.37
42.83,27.37,24.37
65.11,44.71,23.56
73.81,33.5,13.53
38.58,22.82,21.66
62.47,11.94,10.42
35.3,42.98,30.35
52.46,25.47,22.43
83.64,14.74,5.51
35.66,42.35,31.05
87.99,10.48,4.6
59.71,15.84,16.93
22.93,19.89,24.85
71.14,11.75,11.01
71.89,13.79,9.96
27.15,29.55,31.02
18.6,42.73,40.0
31.66,17.15,21.95
50.69,17.07,13.72
89.81,44.79,12.68
73.0,20.85,9.33
80.14,39.33,19.23
35.64,15.42,21.56
67.57,14.14,12.6
44.25,15.88,21.32
18.57,15.22,26.82
56.81,13.93,16.49
58.67,30.93,22.32
50.92,16.65,17.31
24.37,37.1,35.54
36.46,41.48,31.21
31.39,34.21,29.7
74.33,32.2,14.07
57.87,12.01,12.18
41.6,19.18,20.93
67.11,12.46,13.5
86.36,31.55,10.57
87.95,24.19,7.66
72.35,31.12,16.34
14.63,13.36,31.05
61.61,11.25,13.66
23.1,26.26,29.07
85.81,33.75,10.12
18.71,13.66,27.78
58.97,10.65,16.82
10.36,38.33,37.31
67.51,21.4,14.6
75.46,19.9,9.55
80.18,21.44,8.48
68.49,15.79,10.3
76.86,10.88,7.18
78.69,17.43,7.84
53.29,34.48,24.25
45.83,10.4,17.91
36.68,22.15,21.91
83.32,36.19,11.87
17.96,24.47,32.44
58.71,30.69,17.24
73.19,43.85,21.19
74.56,42.51,19.92
19.99,22.99,29.25
67.92,23.39,12.61
63.07,16.48,9.59
10.31,18.89,32.21
70.3,23.33,15.97
11.4,17.44,30.36
21.72,35.58,35.21
21.95,24.51,27.32
79.01,22.18,9.43
70.11,11.26,11.47
79.32,28.71,12.53
24.27,37.1,36.59
37.31,36.58,29.76
65.4,37.27,20.96
27.52,22.65,25.45
37.21,30.38,30.09
67.29,13.39,10.55
45.66,33.48,21.07
45.93,33.65,25.37
50.53,32.31,24.71
18.97,31.21,31.45
15.57,17.59,31.98
77.53,29.04,14.15
59.58,26.18,14.05
76.8,24.42,8.71
65.71,31.23,19.92
80.48,36.65,15.97
23.68,34.29,34.58
50.2,38.06,28.1
12.76,44.39,40.0
32.06,21.12,22.87
56.59,31.74,19.51
27.83,44.54,36.85
83.91,20.84,5.38
15.0,23.22,30.13
10.99,36.93,40.0
28.41,38.76,31.88
25.12,12.83,29.6
80.53,19.63,6.89
43.39,16.8,18.53
76.16,22.66,10.43
51.77,42.08,27.83
69.4,20.95,9.23
66.65,21.12,11.43
40.18,20.82,20.96
77.95,39.95,18.12
44.07,38.24,30.13
33.19,39.29,29.49
34.75,44.57,37.25
83.04,22.39,3.01
84.87,17.81,2.84
19.31,21.14,28.49
82.09,36.31,14.15
87.3,32.61,6.99
10.4,32.33,39.81
15.19,22.26,31.74
79.85,14.43,5.87
65.12,39.19,21.77
24.33,27.37,29.17
49.71,38.01,26.16
16.67,42.09,39.24
14.22,24.01,32.34
48.86,17.89,16.25
11.03,16.51,33.56
54.74,41.52,26.83
35.26,43.94,33.44
77.35,44.78,20.01
66.76,38.11,22.21
16.63,12.6,32.37
85.76,44.37,14.45
14.55,26.71,33.54
84.98,18.68,5.67
80.23,26.95,10.22
21.45,30.23,33.25
45.71,10.78,18.07
85.61,30.35,10.43
58.09,16.26,14.09
36.55,11.94,24.15
47.56,37.98,26.35
83.67,44.46,17.76
69.4,36.91,18.82
38.17,26.22,25.74
59.15,37.77,16.97
17.61,42.93,40.0
72.16,17.17,6.64
74.34,25.8,12.2
64.2,15.52,9.63
26.03,17.18,28.91
72.63,17.95,10.32
27.69,26.84,27.28
22.34,43.32,38.73
23.1,11.05,26.19
47.11,42.67,28.87
54.91,42.17,22.99
54.25,35.72,24.18
28.26,15.35,25.85
39.56,30.69,27.84
48.91,33.61,24.56
46.14,21.69,20.35
60.85,10.12,13.95
86.87,37.96,14.96
23.24,15.65,24.7
21.31,33.47,35.48
69.93,38.93,17.75
49.69,39.86,25.81
52.8,18.89,20.57
34.44,26.61,24.85
67.58,31.66,18.62
33.13,31.35,27.71
50.88,14.82,20.61
28.48,38.31,33.91
46.82,27.94,22.52
27.54,20.51,26.25
86.78,11.32,6.21
42.7,24.41,23.57
35.37,35.87,29.12
32.8,21.05,22.99
54.36,37.95,23.25
16.68,43.97,40.0
31.67,35.42,32.63
64.08,23.93,11.97
49.73,13.28,16.43
18.31,19.52,30.6
13.79,37.08,36.42
65.32,14.95,12.17
61.28,15.22,12.7
38.61,32.88,28.49
74.78,40.33,15.13
16.05,40.34,40.0
66.39,44.58,21.17
11.58,15.02,32.43
49.68,28.31,22.15
50.68,32.91,25.26
58.54,22.17,15.18
32.72,38.43,33.26
26.75,33.06,30.46
84.22,20.42,5.36
81.39,34.85,11.14
14.18,17.2,28.24
55.89,33.81,19.1
54.42,37.8,26.26
32.38,29.88,30.96
56.97,33.88,19.45
71.84,32.75,13.66
60.76,12.44,14.92
19.88,18.03,27.5
78.55,36.57,16.06
18.19,28.48,31.62
84.23,33.1,13.83
56.15,41.85,22.96
71.75,41.83,17.88
87.58,17.91,2.48
43.11,35.45,25.02
12.55,10.8,30.35
82.65,29.06,8.25
85.67,14.51,5.36
86.1,33.43,12.62
36.12,26.74,23.05
58.41,12.62,15.62
32.77,21.37,24.78
45.33,42.25,30.04
20.04,22.89,33.54
68.65,40.74,23.5
63.93,28.49,13.06
83.67,13.38,3.46
85.5,15.36,5.0
54.35,10.23,13.71
73.37,27.49,14.73
22.93,26.4,28.06
45.86,22.78,22.48
66.32,37.65,17.89
77.82,37.42,14.75
13.19,36.22,38.65
24.85,35.34,33.54
44.51,20.59,20.32
61.03,39.6,19.83
38.08,34.92,29.01
46.56,29.94,22.19
40.66,37.3,25.34
82.05,35.7,10.93
11.09,17.6,27.5
83.12,37.81,14.48
41.51,17.93,20.91
69.29,18.07,11.86
72.06,42.73,18.71
15.14,33.45,35.77
43.75,34.97,29.23
12.92,24.23,31.99
66.71,27.05,13.74
84.07,26.15,6.56
25.26,32.46,34.04
14.24,12.76,31.82
81.1,43.53,15.61
70.76,12.79,10.97
10.69,35.22,37.0
32.61,44.21,32.05
37.6,27.67,26.49
12.79,17.42,33.51
61.29,44.56,25.51
35.55,33.15,27.1
79.42,25.99,8.02
48.66,37.71,27.33
50.82,19.27,18.59
77.29,26.0,11.09
51.68,29.0,20.24
76.93,19.07,10.46
24.67,16.41,23.2
86.72,14.06,3.23
40.19,40.75,28.2
74.77,17.51,6.94
32.19,19.88,23.63
79.19,40.77,17.36
22.85,23.31,25.4
22.24,22.61,29.58
51.5,19.67,16.04
64.45,22.38,13.26
80.71,10.86,7.32
12.64,32.64,37.14
55.5,39.08,25.83
63.43,28.61,17.36
47.2,33.93,26.53
57.03,24.28,18.66
88.77,21.94,3.53
70.26,41.42,22.62
66.27,41.31,23.85
58.3,20.43,12.74
27.76,30.06,29.93
86.85,24.39,10.42
27.88,10.34,25.62
53.46,33.95,25.35
78.9,30.54,11.58
45.9,26.78,17.14
67.67,31.02,19.35
84.38,28.88,9.63
14.18,28.14,33.24
65.24,36.39,19.39
52.83,40.47,29.05
55.88,32.59,18.8
10.6,13.68,32.41
49.76,25.2,20.11
57.19,36.24,20.84
31.74,35.88,30.98
34.11,42.65,36.01
72.93,34.17,17.73
31.39,18.51,23.99
30.89,43.57,32.83
52.96,33.52,23.14
82.25,27.8,10.9
41.08,21.87,25.49
42.06,39.48,27.31
87.15,30.55,9.6
26.79,27.95,30.33
21.43,35.19,33.79
52.62,26.18,17.64
18.58,42.16,40.0
69.93,20.03,11.41
85.95,17.67,9.31
36.58,35.7,29.51
61.4,15.36,16.0
86.92,20.01,4.59
82.72,37.38,14.68
83.69,40.92,15.69
45.06,31.55,26.34
83.08,38.98,13.58
53.51,36.1,23.8
89.98,18.03,4.03
71.12,36.44,17.33
83.33,15.22,7.43
65.67,32.87,18.51
54.68,34.42,21.94
66.45,33.69,14.64
18.84,27.26,32.35
84.14,37.3,13.54
27.79,28.13,26.68
16.94,28.73,29.39
80.47,37.95,9.32
85.08,43.66,15.18
22.47,29.96,33.43
25.04,19.87,25.32
57.58,39.76,23.67
57.23,26.56,16.16
60.58,35.9,21.8
18.67,34.49,33.9
44.7,10.64,20.15
39.8,26.17,26.71
81.41,20.06,7.03
88.01,34.68,9.72
54.64,27.5,18.35
40.56,37.07,33.35
28.2,31.7,28.52
61.92,42.35,25.62
80.87,37.58,11.99
23.54,27.14,31.64
29.83,15.9,24.98
49.46,44.32,28.26
86.82,28.47,8.43
14.31,21.6,31.92
71.35,42.77,21.89
59.3,40.71,24.26
51.97,25.91,20.26
80.95,30.69,13.32
12.47,33.87,38.04
58.07,18.7,15.45
59.51,25.36,14.9
44.03,44.39,29.95
44.31,42.52,29.03
37.86,39.14,26.03
87.56,14.78,2.59
60.03,16.52,13.84
42.71,39.92,29.84
28.81,34.18,28.65
37.15,25.83,24.29
82.73,33.32,10.92
33.9,39.72,31.23
29.7,14.25,29.41
75.33,38.81,16.79
24.66,40.66,38.76
60.22,29.65,18.48
59.17,12.62,15.9
79.38,25.17,10.14
53.32,15.85,15.86
10.04,16.62,31.6
50.95,23.83,19.28
47.24,14.59,18.63
82.14,23.21,6.13
24.74,25.79,24.73
11.13,33.56,34.97
75.2,40.75,19.5
77.4,16.08,4.73
24.0,38.8,34.78
19.19,19.4,29.46
80.85,42.32,16.48
74.91,34.41,15.72
22.06,19.44,28.13
50.05,22.92,20.38
81.88,39.12,17.48
24.76,13.45,26.25
21.46,11.74,27.83
31.99,37.52,33.71
66.54,39.09,20.79
78.82,34.23,16.79
86.16,20.85,4.85
13.86,14.07,29.16
33.62,20.32,23.59
78.27,37.3,15.34
27.82,20.46,30.26
38.48,43.05,31.97
52.57,12.24,15.42
76.35,14.09,7.69
15.48,44.13,40.0
40.65,35.09,28.18
18.97,34.21,33.65
69.08,35.44,17.09
75.26,31.74,12.68
42.19,13.48,20.31
32.92,26.06,27.8
18.55,36.0,30.44
29.58,43.45,34.97
45.76,35.99,28.72
24.53,24.44,29.8
26.79,44.66,33.48
78.87,41.52,18.68
58.97,28.85,16.94
21.62,36.93,34.42
18.06,41.63,36.94
16.0,15.36,27.33
73.48,18.75,10.25
85.21,30.28,8.34
68.84,37.99,17.64
53.24,38.56,24.82
67.83,13.0,13.74
84.36,37.68,10.35
14.68,36.02,39.59
49.88,40.48,27.36
71.39,28.65,12.61
51.33,15.18,15.68
44.84,35.06,25.27
47.91,26.84,22.61
69.91,12.9,13.4
58.27,15.27,16.41
22.23,15.4,22.99
58.71,16.23,12.43
17.3,26.24,34.03
77.68,20.63,9.99
31.13,19.18,24.04
88.4,41.9,15.41
19.19,41.84,35.22
36.06,31.72,28.16
19.21,17.02,26.51
66.5,35.09,19.2
38.95,39.65,30.99
44.14,38.06,29.96
29.28,39.9,37.06
40.45,22.51,25.11
29.59,36.18,32.94
37.41,26.67,26.4
75.43,12.12,12.15
52.97,14.06,14.54
64.36,25.12,13.52
83.36,26.38,9.46
47.9,35.95,27.14
28.19,37.65,32.7
29.33,14.56,25.75
15.75,39.02,35.76
15.28,35.49,32.68
59.82,36.46,21.33
62.75,22.18,16.25
76.84,42.19,17.39
69.77,39.72,17.55
47.1,12.75,18.16
73.29,28.79,13.13
26.87,31.15,30.55
84.5,17.82,2.67
82.42,41.97,11.21
73.45,25.06,12.7
88.3,39.5,14.14
42.87,41.83,28.47
78.1,24.35,9.02
65.88,24.07,16.64
74.15,37.93,17.27
17.78,38.25,35.11
33.31,33.93,27.95
25.16,38.29,34.59
24.0,33.43,33.45
83.5,12.35,7.45
31.24,39.02,32.32
65.74,25.31,12.82
30.07,19.84,28.5
82.83,29.78,8.26
56.35,43.54,27.61
63.07,24.02,13.96
38.9,22.72,21.78
88.77,18.26,2.52
67.7,22.79,10.48
16.59,39.01,34.73
64.44,33.24,17.3
84.88,23.64,6.31
41.32,28.27,25.3
29.68,38.53,34.44
54.84,33.35,20.62
76.93,18.23,8.25
32.65,32.5,29.03
39.34,36.7,27.72
41.76,16.41,19.69
29.27,34.44,27.71
68.01,27.98,13.75
68.1,16.28,12.74
78.81,11.25,8.51
67.91,40.53,21.6
23.04,19.16,26.18
61.41,26.46,15.08
43.89,30.28,22.97
89.58,40.45,7.93
83.82,22.72,7.73
46.83,44.34,31.33
65.54,35.84,15.49
85.87,19.9,4.24
70.42,29.21,17.02
62.07,24.31,17.29
61.03,18.35,14.16
64.01,26.02,13.23
30.61,15.17,21.58
40.29,14.63,20.09
46.36,21.05,19.5
43.18,26.4,26.05
71.19,40.66,21.67
16.09,24.5,31.71
18.66,38.46,36.28
67.33,10.36,9.42
49.57,35.4,22.89
70.84,44.56,19.44
29.56,20.1,27.3
72.55,14.63,8.94
58.08,34.05,17.84
14.17,23.47,33.58
35.63,30.51,25.25
87.15,27.89,9.18
34.9,20.76,23.89
82.91,14.47,4.02
15.75,39.43,39.48
89.64,10.15,4.18
89.45,18.98,6.98
47.0,44.63,30.07
59.16,31.76,16.59
34.24,13.95,21.61
83.87,27.22,4.06
11.26,17.15,31.93
15.82,23.41,26.49
73.99,38.12,22.0
34.02,12.91,22.2
46.26,22.98,19.97
66.21,27.47,14.17
70.97,38.84,17.87
38.72,39.87,31.68
50.3,43.78,28.18
42.32,34.52,26.98
67.59,19.79,9.9
20.34,16.27,31.91
10.38,36.87,40.0
68.0,23.86,12.69
78.95,14.59,9.34
63.69,31.61,19.68
84.55,31.82,10.46
17.6,38.68,36.52
32.29,36.03,31.43
28.02,39.28,31.84
62.18,17.97,14.77
49.28,44.07,26.87
73.91,30.93,15.32
32.69,35.9,30.48
10.0,10.65,27.61
63.26,14.63,9.84
88.71,31.15,7.84
88.54,37.34,9.31
31.94,31.02,30.37
14.36,22.88,29.15
38.57,28.85,26.22
22.45,16.83,26.62
50.77,22.47,15.76
57.96,29.48,21.48
89.75,25.53,7.11
82.58,26.81,7.01
79.52,28.34,13.69
65.65,38.6,18.03
83.89,16.06,5.46
76.92,10.12,9.49
86.58,42.77,15.3
23.96,21.26,27.79
84.59,37.68,16.24
75.6,39.69,17.79
66.85,24.91,12.34
25.1,26.59,30.72
83.0,15.52,6.12
59.5,36.36,22.34
59.42,27.32,15.39
77.41,24.38,8.57
53.9,27.04,19.39
65.73,21.3,12.51
41.57,12.15,22.35
23.29,25.83,28.13
46.44,18.47,20.31
31.64,15.29,20.46
35.98,36.19,28.03
32.25,12.15,22.06
32.45,44.7,35.97
51.67,30.86,23.19
89.96,26.72,4.83
63.39,30.03,18.58
13.05,36.17,35.43
46.09,22.6,16.83
63.49,15.25,15.69
14.85,16.43,28.04
68.82,11.34,13.21
33.46,31.91,28.82
68.78,40.45,19.12
16.65,28.02,28.27
35.55,43.77,30.88
52.1,25.98,20.17
10.59,16.4,32.46
34.61,20.33,21.65
88.37,12.66,1.41
74.58,11.45,5.95
