rainfall,temperature,fertilizer,crop,yield
111.3,26.96,59.65,85,2.54
168.08,16.41,55.5,37,3.07
178.93,30.98,66.4,12,2.32
111.64,23.89,50.58,34,2.59
100.57,25.68,62.22,8,2.79
149.85,29.61,48.07,19,3.1
172.86,22.99,58.9,89,3.11
160.89,22.15,71.05,12,3.14
137.75,23.43,34.16,4,2.44
173.65,29.27,67.21,52,3.2
146.15,37.87,34.49,60,2.74
97.2,29.49,59.68,59,2.84
196.68,33.83,71.21,39,3.47
104.87,22.44,48.92,9,2.34
118.98,21.73,64.82,96,2.49
156.17,23.88,63.16,17,3.16
189.08,27.23,40.63,21,4.62
161.25,26.56,68.11,3,5.21
124.81,24.26,65.6,67,3.24
149.86,31.82,54.7,60,3.3
158.06,25.0,71.92,50,3.28
141.05,27.78,73.6,25,3.35
72.92,32.15,74.11,53,2.92
111.71,33.99,50.67,16,2.32
149.7,31.42,19.67,8,2.62
174.6,32.62,43.46,95,3.07
145.34,34.2,51.2,53,2.8
161.64,25.58,47.49,54,3.29
197.77,33.98,67.75,54,3.77
173.93,28.6,54.49,55,3.18
178.88,11.01,20.17,81,3.07
158.43,36.45,42.66,50,2.77
149.82,33.79,46.79,62,2.94
159.29,19.66,74.81,0,3.52
209.88,34.11,57.42,44,3.5
230.38,19.19,73.01,24,3.45
186.95,25.18,48.81,98,2.9
203.15,14.09,56.19,72,3.21
181.66,25.73,70.1,50,3.23
213.87,33.24,75.91,74,3.64
64.85,27.85,60.25,74,2.12
73.33,20.45,34.58,4,1.66
233.76,31.17,72.7,34,3.87
180.02,27.25,54.31,99,3.42
188.59,29.55,25.31,8,3.33
126.32,21.49,32.56,43,2.72
97.45,15.92,70.21,48,2.68
130.01,23.31,35.96,11,2.58
121.91,26.35,53.84,70,1.73
138.88,20.31,26.71,4,2.62
149.45,28.06,63.81,96,2.91
221.08,32.88,62.12,19,2.93
191.67,25.6,62.42,97,3.9
165.56,21.84,43.23,85,2.79
179.98,29.22,59.2,56,3.27
118.57,20.38,66.41,5,2.87
137.16,35.6,60.51,5,3.42
176.19,20.42,53.66,14,2.22
185.41,21.56,60.94,51,3.39
82.28,28.39,18.19,94,1.74
146.53,24.39,72.9,67,3.09
148.31,26.95,57.64,12,2.13
100.34,32.68,45.35,34,2.15
101.01,20.54,67.12,23,2.39
125.18,17.64,48.03,85,2.74
120.11,23.51,41.08,74,2.55
158.85,29.46,56.21,54,3.4
121.26,27.82,54.41,27,2.64
113.32,29.84,74.49,4,2.69
108.55,24.47,67.4,85,2.93
189.07,23.27,51.49,56,3.29
171.56,24.7,62.2,28,3.48
113.1,33.5,26.49,51,3.01
94.53,30.53,46.33,78,2.76
130.81,31.53,67.84,28,3.1
135.76,17.95,40.8,77,2.5
115.32,27.02,46.59,1,3.45
168.64,31.84,55.07,64,3.02
129.29,25.59,62.74,83,3.01
186.95,31.34,61.65,41,3.3
132.77,25.78,70.22,88,2.64
119.11,25.92,67.73,83,2.86
155.5,29.69,68.09,55,3.39
144.68,35.5,93.22,36,3.37
183.0,20.6,53.97,53,3.12
224.13,32.85,43.25,21,4.41
123.91,28.36,54.23,87,2.88
171.57,23.2,44.1,4,2.85
165.24,23.52,52.89,45,3.16
195.78,26.32,53.92,87,3.45
192.64,25.9,59.15,70,2.85
188.4,22.3,44.61,53,3.07
118.28,28.19,48.27,26,2.24
200.02,23.26,35.79,60,3.25
106.33,30.09,55.22,44,2.84
102.68,30.17,72.07,21,4.52
150.33,25.63,68.27,52,3.3
114.29,25.03,59.16,98,2.88
140.79,32.02,71.19,51,3.4
189.35,28.2,36.54,59,2.91
150.12,25.95,57.0,82,3.15
90.26,14.72,14.06,78,2.03
124.72,36.63,37.41,31,2.83
158.98,32.1,22.25,25,2.84
166.87,32.52,51.32,86,2.7
248.49,26.92,44.2,55,3.48
87.95,29.0,51.45,26,1.96
122.43,29.57,72.05,41,3.49
175.0,28.92,55.64,77,2.67
224.16,18.43,38.19,89,3.26
147.76,28.31,46.68,36,3.24
100.81,24.69,62.34,75,1.99
167.38,32.89,31.59,0,3.05
114.65,22.01,47.58,77,2.42
174.34,34.03,49.5,59,3.4
77.7,25.14,68.45,20,2.36
181.5,36.63,56.56,85,3.05
148.03,23.22,51.9,52,2.8
160.12,31.28,60.75,32,3.05
149.29,21.53,46.57,43,2.81
174.06,32.62,75.87,53,3.68
177.79,34.45,28.96,42,2.53
160.66,29.29,81.94,25,3.07
173.42,25.2,85.53,60,3.52
92.12,27.88,69.03,0,2.68
101.41,24.07,56.24,42,2.79
181.38,21.04,55.85,97,2.78
155.35,18.33,46.65,13,2.6
139.52,31.79,62.78,72,1.98
104.12,24.7,32.21,58,2.81
196.37,31.7,52.74,93,3.51
164.05,26.82,62.76,80,3.16
170.46,32.86,40.15,59,3.02
111.93,33.49,51.0,28,3.03
100.22,33.16,65.66,83,2.05
167.61,21.5,47.81,81,3.45
161.94,19.22,69.05,46,3.03
149.15,24.13,32.96,94,2.79
210.73,23.53,54.65,33,3.58
119.03,21.54,64.46,57,3.12
135.63,23.48,39.57,23,2.83
166.51,29.54,48.35,64,3.18
187.69,15.84,62.36,40,3.26
74.77,22.06,72.86,1,3.59
104.98,22.89,63.46,51,1.99
131.44,30.36,58.88,42,3.08
152.21,22.84,71.54,29,3.33
154.07,26.29,44.77,28,2.92
150.33,28.95,41.38,98,2.74
164.13,25.49,54.35,27,2.74
180.58,21.58,74.52,81,3.62
150.24,22.53,26.83,1,4.36
81.46,26.81,51.69,15,2.19
177.14,24.15,41.92,47,2.8
124.78,30.08,70.98,16,3.2
92.35,25.04,46.99,3,3.99
164.08,25.34,52.0,78,2.8
76.55,17.33,63.83,76,2.24
146.04,26.29,63.3,47,2.88
148.61,30.97,77.64,73,3.07
210.08,27.75,67.43,30,3.31
131.62,12.58,52.54,91,2.82
139.26,19.14,38.53,77,2.87
153.97,27.54,64.27,46,3.16
147.92,29.67,52.37,58,2.83
65.9,27.68,52.15,54,2.39
151.66,14.35,43.7,43,3.13
127.12,27.84,59.53,68,2.77
80.91,28.44,47.67,37,2.32
263.13,28.31,71.0,94,3.85
190.77,27.33,55.35,17,3.8
149.71,25.1,82.27,72,2.55
88.51,29.77,58.57,34,2.59
180.31,29.35,10.0,39,3.19
50.0,28.37,53.94,30,2.52
170.92,31.24,48.4,6,3.32
253.48,37.35,79.51,96,3.7
138.61,24.92,52.24,58,3.1
172.34,22.98,59.55,49,3.32
89.26,21.33,43.48,59,2.35
233.69,24.27,63.33,30,4.21
116.58,26.32,48.27,72,2.49
180.69,34.91,73.04,78,3.1
173.4,28.29,51.24,35,2.93
157.63,33.14,42.62,28,3.31
195.58,29.67,55.97,91,3.65
175.25,28.71,60.23,0,3.41
212.64,27.49,60.67,42,3.36
133.07,34.36,50.71,0,3.12
194.97,24.22,75.28,41,3.31
154.48,28.27,74.55,81,3.65
172.57,26.69,48.38,21,4.61
152.33,22.8,31.7,43,2.87
112.96,23.51,40.43,58,2.38
131.31,31.64,67.03,95,2.92
137.63,30.66,72.06,37,3.3
111.09,32.82,66.78,64,2.49
124.73,22.92,32.55,42,2.39
144.24,28.66,33.49,48,2.58
119.6,27.5,73.38,65,2.72
174.43,28.78,58.23,26,3.74
149.92,29.41,70.08,48,3.12
143.38,30.05,15.6,94,2.81
97.4,27.7,51.7,39,2.57
133.04,30.93,60.98,39,2.95
133.21,25.77,65.5,19,3.04
144.07,29.91,36.08,45,2.64
90.55,27.2,82.56,46,2.58
78.53,30.48,61.75,12,1.72
135.25,22.93,47.48,86,3.19
119.79,34.71,68.79,54,2.92
168.46,22.96,50.66,22,3.24
120.3,26.52,52.72,42,2.97
134.68,28.73,42.57,87,3.48
144.28,23.58,44.72,30,3.53
122.97,24.11,28.35,40,2.93
243.41,17.06,53.87,83,4.35
141.59,30.58,56.28,33,2.5
95.32,31.82,51.84,73,2.46
132.03,25.37,39.27,72,1.4
150.8,27.11,82.98,38,3.02
198.2,23.73,59.48,84,3.26
218.24,35.48,36.75,2,3.75
107.15,33.23,88.2,84,2.55
211.27,37.6,37.21,34,2.44
148.77,20.09,53.43,26,3.22
167.28,16.62,60.46,62,3.04
145.68,34.29,70.01,44,2.91
165.76,29.67,43.3,28,3.41
184.32,27.27,71.59,0,3.51
100.91,31.44,92.57,79,3.3
210.72,36.39,77.07,87,3.54
134.71,27.5,56.35,23,2.94
91.62,26.03,30.48,44,1.91
124.39,27.49,84.09,74,3.0
188.41,32.94,77.84,53,3.16
182.18,28.3,65.71,28,2.95
212.7,27.34,81.65,76,3.38
215.07,28.06,77.74,98,4.07
138.2,26.13,52.6,56,2.33
195.05,26.93,65.44,77,3.42
188.36,32.41,23.37,21,4.39
78.41,26.76,76.73,15,2.47
174.1,24.45,46.79,66,2.9
210.66,27.24,79.89,66,4.09
123.68,26.65,47.9,61,2.77
96.52,26.89,34.13,46,2.33
151.26,14.27,81.3,20,2.85
196.9,31.56,35.69,88,2.79
244.56,40.0,53.83,74,3.04
209.7,29.93,89.8,59,3.32
235.38,22.91,54.07,72,2.6
181.02,30.55,36.3,83,2.94
81.52,20.66,29.09,17,2.19
184.0,20.56,43.98,75,2.97
105.8,33.38,65.27,54,2.94
177.89,30.36,63.58,90,3.46
159.83,20.86,85.22,72,2.35
80.64,34.77,34.41,7,1.75
121.66,30.81,88.04,38,3.1
174.32,32.8,52.4,91,3.06
111.16,24.12,44.05,69,3.12
172.81,31.71,31.74,69,2.72
151.46,28.83,21.36,3,3.96
199.99,28.12,65.67,25,3.7
143.82,21.58,32.79,0,2.77
134.98,31.96,41.24,94,2.37
146.37,22.29,77.48,67,3.17
137.15,17.26,56.15,60,2.75
96.19,29.86,53.31,81,2.93
144.75,24.87,66.24,10,3.12
194.97,28.68,53.61,15,3.9
64.97,30.13,49.32,81,2.5
132.92,18.08,53.55,30,3.04
167.54,28.39,52.15,73,2.83
156.41,22.43,34.99,35,2.5
168.76,30.54,45.02,31,3.07
157.56,25.4,56.7,81,3.64
138.16,24.67,76.36,39,2.75
215.3,19.18,49.18,80,3.71
139.76,28.24,35.31,34,2.71
143.95,22.76,22.63,5,2.47
130.54,22.95,43.04,43,2.41
153.32,32.27,73.72,90,3.03
152.89,31.14,66.86,0,3.29
243.52,21.87,59.17,34,3.65
90.02,24.68,49.5,21,3.87
123.49,14.13,31.29,37,2.66
144.26,23.45,48.29,42,2.55
138.15,30.17,56.18,47,3.0
172.1,32.74,40.2,83,3.49
154.59,26.81,49.23,19,2.83
111.12,19.99,51.36,29,2.66
212.67,26.01,26.58,65,3.27
154.8,29.0,14.66,94,2.52
131.87,35.68,44.19,8,2.56
87.51,31.16,77.16,64,2.46
215.6,24.33,58.25,38,3.36
203.84,21.68,54.19,18,3.0
158.09,27.65,43.62,58,3.28
184.41,21.88,71.94,89,3.33
274.03,26.44,63.91,17,4.04
157.83,17.33,74.59,66,3.33
126.54,22.89,54.73,37,2.89
178.33,24.57,68.84,71,2.44
144.47,24.44,57.59,62,2.98
187.78,26.77,52.61,31,2.94
83.67,27.69,88.04,45,2.49
164.77,29.33,59.64,82,3.33
142.69,31.17,32.27,31,3.2
145.6,26.5,39.76,72,1.99
115.63,26.46,73.69,93,2.7
101.76,28.09,35.48,93,2.65
72.04,32.77,79.14,8,2.52
142.86,34.59,44.2,48,2.35
174.04,31.34,88.51,69,3.27
140.43,23.31,64.82,19,2.82
143.96,30.96,47.18,73,2.47
123.03,32.37,57.72,95,3.16
129.22,31.52,56.25,29,2.78
191.33,20.63,21.39,61,2.87
82.77,19.53,49.01,75,2.76
148.43,32.06,64.17,25,3.26
161.36,23.68,66.68,44,3.13
103.91,25.98,85.21,19,2.86
114.87,28.95,62.07,31,2.81
149.3,24.24,50.1,86,3.46
153.51,27.47,42.8,71,1.87
163.63,30.79,74.31,83,3.69
147.02,34.34,61.85,93,2.8
233.3,21.96,42.56,44,3.24
146.51,29.08,42.17,85,2.74
138.37,30.76,30.1,38,2.62
121.09,26.37,73.07,53,2.51
149.25,27.53,40.24,76,2.88
149.09,25.11,41.37,63,2.53
153.48,29.28,57.29,45,3.27
128.53,29.1,53.43,86,2.85
95.02,30.96,48.08,14,1.79
157.84,27.84,66.8,16,3.03
88.64,32.0,56.58,14,1.91
188.26,18.62,74.24,13,2.97
173.33,28.11,68.0,24,3.72
138.55,26.43,48.49,61,2.59
135.28,22.28,55.11,11,2.47
156.21,24.01,22.49,59,2.62
127.15,27.27,26.38,63,2.61
91.87,29.96,45.9,51,2.26
83.13,36.82,49.16,33,1.9
201.4,39.7,52.5,77,2.71
145.98,30.33,58.34,33,2.9
180.84,30.86,41.99,7,3.31
105.93,20.89,84.64,70,2.25
167.0,14.37,54.21,97,3.18
151.87,26.12,76.38,30,3.34
177.01,22.36,36.61,15,3.56
166.55,24.34,77.63,85,3.55
114.28,17.48,54.83,18,2.41
118.84,31.52,49.22,52,2.7
146.61,30.27,64.59,64,2.95
95.14,29.4,46.41,27,2.24
148.99,27.01,62.56,6,3.15
95.12,29.25,72.11,42,2.79
182.07,29.6,53.1,35,3.14
123.1,25.12,47.77,90,3.01
146.55,23.66,27.61,29,2.52
160.24,29.2,58.09,42,3.11
225.63,32.52,57.01,8,3.39
110.67,18.63,22.62,42,2.45
61.63,20.74,55.97,35,1.68
158.09,32.42,55.53,14,2.4
126.45,30.39,73.74,16,2.84
184.0,29.7,58.12,89,3.44
151.75,22.59,39.33,21,4.29
212.75,25.84,46.0,57,3.4
156.62,29.74,63.6,66,3.38
126.3,24.85,56.16,92,2.62
130.4,21.28,32.33,51,2.54
204.83,28.38,44.67,9,2.98
89.26,19.02,56.05,24,2.26
207.03,20.82,60.71,74,3.66
82.35,21.88,67.7,48,2.52
146.24,32.79,91.4,5,3.75
119.56,29.25,52.18,18,2.3
214.83,23.8,56.61,54,3.98
104.84,23.06,66.24,12,2.03
145.15,24.12,50.24,11,2.75
153.46,28.79,53.43,6,3.13
121.92,30.7,49.62,45,2.65
219.02,27.14,69.6,39,3.94
148.77,24.39,68.0,81,3.17
68.66,27.46,46.49,15,1.78
199.23,24.16,70.96,73,3.25
132.3,27.74,42.7,71,2.15
113.7,14.89,80.21,43,2.94
183.26,26.33,67.84,78,3.67
97.42,20.41,60.09,25,2.89
177.75,36.44,39.75,92,2.76
50.0,25.08,44.02,1,3.39
211.12,31.46,63.59,11,3.68
121.65,24.08,60.18,31,2.5
84.59,31.06,64.93,47,2.66
167.28,31.01,57.64,35,3.57
174.83,35.13,66.23,78,3.38
139.28,32.26,56.52,29,3.38
211.75,25.18,75.64,24,3.92
126.88,27.4,68.96,43,2.95
165.32,23.76,41.59,7,3.4
143.63,21.98,57.11,41,3.56
117.23,35.22,65.9,55,2.7
179.37,18.71,53.26,86,3.09
168.59,29.7,76.43,71,2.86
171.26,26.73,61.96,36,3.44
150.56,34.36,45.57,1,4.24
76.32,26.48,50.89,36,2.44
233.14,40.0,43.45,45,2.6
126.41,25.8,66.0,22,2.65
136.44,33.5,61.52,0,3.21
112.71,14.7,59.27,18,2.79
65.26,26.56,49.11,33,2.49
266.57,30.32,54.58,2,4.13
139.39,25.9,51.95,32,2.85
128.0,34.9,33.85,66,2.61
117.05,32.19,52.04,50,2.73
119.95,27.57,73.89,92,3.19
156.51,32.87,57.89,57,3.13
179.28,24.47,74.02,90,3.78
200.16,25.91,50.79,79,3.25
81.66,35.57,45.59,72,1.21
209.39,27.96,34.43,23,3.52
54.53,31.31,53.49,83,2.0
203.72,15.18,52.15,80,3.42
156.56,31.68,47.34,9,2.84
112.46,30.93,47.44,37,2.52
175.28,26.45,34.08,95,2.92
176.02,24.35,61.42,0,3.6
178.7,21.67,51.93,65,3.04
173.33,27.52,41.2,71,2.65
146.66,21.31,65.0,44,3.02
115.73,22.43,74.98,14,2.56
71.84,32.37,66.12,58,2.52
189.39,30.73,61.51,50,3.41
224.08,20.5,56.88,17,3.7
85.44,16.77,50.45,14,1.76
135.39,20.22,56.08,93,3.34
135.51,24.65,51.57,69,2.59
220.77,32.55,77.23,22,3.67
104.91,31.1,74.28,32,2.59
120.39,15.13,48.96,9,2.5
153.3,28.66,53.76,86,3.23
137.93,28.9,56.34,19,2.52
109.97,21.35,57.47,13,1.91
211.11,26.19,68.68,75,3.68
190.55,21.99,70.31,34,3.49
122.88,27.85,78.85,2,3.0
221.88,15.26,46.99,39,3.3
149.23,29.13,83.62,31,3.4
300.0,26.69,53.43,48,3.96
184.42,17.57,58.63,82,3.3
205.64,34.12,38.16,79,3.09
140.47,23.78,54.15,32,2.88
95.89,24.34,75.44,98,2.87
137.13,32.13,48.75,31,2.92
127.88,31.54,35.41,58,2.71
205.69,28.0,60.55,29,3.17
140.44,23.08,61.02,66,3.13
129.05,18.29,75.0,40,2.74
118.84,34.72,57.5,62,2.81
173.42,26.12,69.42,95,3.81
161.41,23.77,66.1,8,3.38
145.44,16.26,46.99,0,3.04
177.56,18.41,53.76,38,3.56
135.93,30.26,46.69,20,2.66
159.54,27.65,86.41,7,3.34
171.6,22.34,65.11,36,3.5
127.73,27.78,31.77,31,2.89
145.34,27.97,39.32,79,3.18
117.36,29.87,82.55,81,3.39
150.73,22.39,44.02,18,2.87
156.67,39.9,68.72,50,2.96
131.84,34.4,80.87,70,2.37
147.63,23.1,71.69,83,3.52
165.62,18.94,34.67,28,3.09
190.8,31.0,55.93,46,2.9
187.34,19.55,63.11,67,3.25
128.59,32.39,87.02,89,3.1
149.36,28.77,71.71,35,2.74
225.15,33.43,42.24,78,3.23
149.29,33.84,82.27,98,2.98
270.59,20.15,50.58,86,4.39
148.78,25.47,84.33,8,3.69
159.4,23.94,74.84,79,3.65
134.78,28.48,62.64,66,2.85
128.56,26.16,70.16,36,3.07
168.88,32.0,49.55,50,3.22
127.57,32.39,46.37,20,2.15
189.8,19.14,47.98,18,2.65
118.46,28.39,61.58,19,2.33
194.85,25.04,52.55,97,3.3
149.2,22.19,38.09,17,3.3
155.04,26.06,66.91,50,3.17
141.73,33.17,34.73,12,1.95
156.34,24.05,65.64,23,2.84
98.44,28.31,66.64,42,2.4
102.39,19.56,55.91,23,2.62
144.46,25.79,43.4,85,2.92
254.98,28.61,84.69,88,4.19
185.31,23.51,33.43,86,2.97
149.46,28.31,35.54,83,2.67
145.67,23.61,63.96,66,2.74
170.74,25.76,58.18,52,3.37
151.59,28.2,54.74,9,3.1
186.07,28.29,65.1,84,3.13
147.05,30.5,61.73,70,2.72
140.71,22.81,48.04,82,2.58
83.4,27.62,59.58,96,2.95
91.78,21.27,42.36,8,2.38
62.72,13.22,64.39,38,2.14
183.55,28.11,44.73,43,2.86
122.7,28.21,57.16,32,2.29
120.29,25.49,78.64,66,3.3
121.47,25.13,56.55,29,3.17
57.37,20.45,53.62,53,2.2
154.99,36.26,40.06,71,2.32
172.8,28.38,82.81,36,3.75
51.15,15.73,51.12,73,2.51
193.1,32.17,39.58,87,3.32
137.15,29.1,53.54,6,2.83
82.26,22.8,62.86,34,2.63
221.06,25.47,47.23,90,3.88
115.43,21.83,52.19,82,2.85
204.57,28.64,86.29,64,3.74
179.8,31.1,63.33,68,3.08
118.75,27.6,56.93,64,2.28
118.62,31.12,58.57,24,3.17
172.61,27.79,54.01,11,3.63
148.82,17.18,62.58,34,2.83
146.39,33.06,46.24,93,2.84
191.46,19.87,37.62,58,3.37
148.57,24.99,64.81,44,2.37
221.11,25.68,46.14,42,3.66
162.99,28.24,47.49,96,3.05
162.93,22.87,62.97,91,2.92
97.27,19.68,30.78,41,2.7
139.77,32.69,61.5,79,3.0
185.75,25.84,89.21,33,3.71
50.0,27.68,43.54,61,1.68
159.49,23.12,47.71,54,2.89
103.35,24.69,35.63,84,2.27
98.51,34.65,35.21,14,1.28
146.73,24.49,78.63,79,3.46
114.96,29.27,70.88,9,3.04
224.75,30.12,42.54,98,3.62
133.72,29.28,64.93,1,4.13
167.53,28.71,76.06,54,3.19
121.16,26.46,76.52,77,2.74
192.28,30.21,44.62,13,2.91
122.39,31.76,57.35,11,2.46
130.13,20.33,70.2,66,3.24
162.13,31.04,29.15,65,2.82
69.97,18.72,70.38,58,2.27
159.53,35.36,37.5,39,2.87
153.99,28.65,63.92,69,2.98
130.96,26.08,57.59,86,2.5
204.54,28.76,32.72,1,4.63
168.09,21.39,39.12,7,3.08
165.45,39.24,35.02,7,1.98
159.93,14.09,55.44,72,2.56
163.58,38.16,81.73,6,3.06
169.21,22.74,79.64,3,4.85
68.34,21.9,50.63,46,2.3
120.9,18.86,29.4,5,3.01
107.22,27.92,59.82,54,2.52
126.97,23.56,50.92,77,2.6
144.72,31.98,45.88,86,2.65
50.0,30.52,68.69,96,2.08
124.04,19.68,39.97,36,2.75
197.95,10.0,48.75,17,3.47
146.33,23.3,43.62,30,2.63
181.92,33.14,68.38,97,3.07
198.68,28.77,60.21,57,3.57
117.54,26.74,85.67,6,3.3
96.61,27.8,76.54,49,2.75
165.48,23.36,36.27,66,2.73
201.96,38.03,46.42,73,3.24
200.95,21.62,57.45,57,3.69
74.61,24.44,55.21,44,2.25
162.03,19.77,62.0,76,3.65
134.32,28.19,67.32,78,2.48
91.31,29.4,41.54,6,1.81
118.1,25.38,53.63,51,2.84
145.55,34.5,55.96,81,3.4
133.18,17.39,86.55,52,3.07
167.53,28.93,34.3,39,2.87
239.06,27.83,39.95,75,4.1
253.68,33.68,53.54,79,3.42
124.8,25.65,74.52,2,3.11
131.53,30.52,30.17,5,2.21
125.49,30.77,76.56,28,3.14
119.42,21.44,62.92,87,2.89
138.63,38.16,37.44,89,2.45
160.01,35.19,25.81,94,2.44
196.79,26.88,35.94,35,2.92
148.79,29.67,82.33,21,5.05
181.07,27.17,58.41,84,3.29
184.14,37.01,58.27,60,2.76
144.84,21.11,44.09,34,2.58
211.79,16.21,35.88,86,3.01
160.74,32.9,77.81,93,3.28
121.04,32.69,62.94,86,2.99
50.0,28.9,69.73,28,2.08
182.59,28.89,66.34,38,3.37
150.98,32.1,41.86,6,2.91
187.95,31.83,53.99,83,3.13
168.88,26.15,71.11,93,2.98
143.11,23.86,57.25,11,3.14
187.99,28.16,51.92,58,3.14
125.51,26.42,59.67,89,2.77
140.29,26.48,33.39,81,2.76
148.55,23.66,39.87,84,3.07
115.57,17.14,78.02,84,3.48
108.41,33.59,56.46,62,2.91
207.69,24.96,90.0,75,4.11
135.16,28.28,70.85,47,3.09
136.0,17.31,67.49,31,2.77
131.83,23.69,93.39,22,3.33
193.33,24.07,27.7,64,3.07
124.27,31.15,58.48,35,2.24
184.91,31.19,39.03,57,2.73
196.16,28.83,53.41,61,3.31
170.36,29.35,39.6,11,2.9
173.22,28.71,51.35,50,2.97
126.85,27.49,42.73,74,2.79
203.87,26.89,52.14,82,3.72
150.68,20.28,55.16,26,3.15
149.65,26.13,50.47,7,2.91
122.26,23.78,54.26,1,4.52
173.81,25.28,60.61,41,3.07
166.09,31.02,43.98,90,2.54
117.58,30.8,41.91,71,2.27
133.66,29.86,58.85,53,3.24
125.3,23.99,44.2,88,3.03
173.65,34.91,44.83,92,3.21
153.7,25.04,85.99,31,3.55
186.8,30.11,49.09,42,2.94
113.65,25.44,45.12,16,2.47
101.66,33.24,57.95,69,2.59
163.86,32.75,66.18,77,3.27
133.31,18.85,43.68,43,2.72
196.03,23.15,63.16,7,3.12
144.56,22.61,73.23,77,3.3
152.89,21.14,54.74,39,3.28
201.49,37.41,52.54,94,3.81
144.43,35.92,58.47,23,2.85
151.15,22.91,50.42,37,2.98
183.01,24.87,45.05,31,3.4
143.86,18.67,61.63,99,3.04
134.07,28.55,35.64,42,2.6
245.48,16.29,57.6,91,3.89
234.52,29.04,46.66,72,3.21
181.73,32.06,48.12,0,2.95
165.69,26.97,39.31,66,2.81
169.96,34.9,49.13,80,3.22
104.09,35.76,52.52,89,2.3
93.13,27.41,49.15,30,2.8
179.84,24.65,55.2,73,3.14
183.11,21.42,48.72,14,2.55
198.7,29.64,76.98,61,3.78
148.19,21.95,27.56,73,2.92
104.88,22.09,56.53,25,2.59
176.29,24.27,38.12,22,2.92
192.85,23.97,51.53,30,3.4
121.44,25.94,68.66,48,2.7
143.62,21.07,56.74,34,2.99
166.15,20.33,41.49,37,2.72
157.59,20.35,29.38,7,2.73
216.71,29.82,43.32,58,3.84
79.7,29.78,41.24,96,2.16
140.22,17.72,55.88,90,3.15
92.72,24.54,42.16,40,2.48
133.98,29.63,44.25,35,3.02
118.43,37.98,51.88,21,3.88
201.55,36.83,54.84,8,3.39
169.89,37.47,57.78,0,2.73
56.33,21.43,42.64,9,1.94
240.92,31.84,70.42,3,5.65
148.46,32.24,66.05,84,3.02
136.05,33.52,60.69,6,3.05
170.02,25.79,54.7,65,2.9
131.83,24.67,36.31,99,2.67
176.68,25.02,63.52,9,3.43
202.53,18.6,57.61,94,3.41
160.24,30.41,50.51,49,3.35
166.43,26.4,71.12,41,3.16
141.72,23.19,58.59,16,3.08
101.7,22.29,48.49,51,2.1
130.78,14.76,72.1,25,3.1
157.2,32.38,70.81,97,2.84
182.06,34.4,47.43,20,2.83
116.73,29.92,64.95,87,2.74
184.44,19.82,93.67,84,3.84
192.63,40.0,54.92,53,2.83
164.84,32.02,58.92,29,2.89
243.31,23.16,49.01,73,3.82
196.79,28.16,66.19,19,3.31
135.95,22.3,52.2,19,2.64
152.25,29.05,42.08,51,3.03
165.62,14.49,47.56,49,2.96
172.35,28.63,51.06,5,3.25
145.7,21.7,50.81,22,2.99
171.59,33.7,67.83,50,2.99
240.96,34.66,67.47,95,3.8
189.35,22.29,53.79,99,3.6
147.71,27.79,42.65,15,2.83
172.47,33.97,50.25,6,2.9
175.9,25.33,41.08,86,3.11
184.58,15.57,43.59,37,3.55
117.48,35.08,51.2,0,2.74
163.86,23.42,65.51,30,3.04
119.54,22.3,55.76,17,2.91
146.97,25.1,50.92,74,3.59
131.82,26.22,40.49,36,2.82
115.06,19.98,50.14,30,2.92
228.47,23.04,51.86,79,4.11
143.68,27.76,71.58,75,3.37
175.3,35.61,43.05,78,3.12
129.52,18.45,79.9,85,2.98
191.51,28.5,41.34,73,3.51
136.46,23.4,70.42,9,3.56
145.2,26.63,64.61,20,2.92
112.77,20.99,66.16,64,3.29
151.04,26.72,20.73,52,2.87
160.26,26.76,54.4,29,3.33
241.84,24.21,52.1,89,3.75
164.44,28.92,38.84,69,3.0
165.03,31.91,92.04,5,3.47
125.83,24.15,71.62,48,2.85
75.91,27.44,57.6,2,2.41
124.92,28.65,46.31,62,3.01
157.81,22.21,33.22,7,3.49
82.03,16.11,81.62,99,2.77
162.26,21.86,21.41,29,2.98
156.69,29.44,42.12,25,2.65
135.18,28.62,59.67,48,2.88
134.27,28.75,56.37,66,2.65
94.75,21.51,57.86,78,3.45
73.58,22.33,33.01,98,2.24
127.25,32.22,34.34,90,2.52
151.84,18.92,54.59,3,4.65
120.96,27.99,37.09,39,2.7
175.63,31.1,53.16,74,3.78
214.62,26.56,64.0,61,3.84
200.84,23.09,46.01,78,3.37
123.52,18.28,76.5,0,3.36
130.74,27.36,55.17,35,2.49
77.65,16.49,43.88,60,2.39
125.39,38.88,44.91,43,2.22
109.22,29.91,60.96,4,2.38
160.99,32.97,42.23,43,2.86
178.27,32.64,53.88,33,3.45
171.64,26.25,69.41,79,3.55
147.88,25.08,56.86,53,2.82
207.47,25.42,65.71,36,3.57
149.39,24.35,70.4,82,3.22
152.91,26.03,76.55,77,3.74
119.56,32.44,36.26,19,2.23
190.64,23.72,46.82,22,2.87
67.91,22.09,80.08,74,2.91
218.37,32.68,70.72,89,3.49
187.56,30.66,54.51,22,3.58
146.51,35.56,61.1,78,2.97
159.94,35.86,69.49,34,3.14
237.44,25.41,43.07,26,4.06
161.42,23.58,65.34,22,3.05
142.31,30.42,65.71,82,3.37
93.18,28.17,66.37,91,2.75
